"Year","Month","ProductID","Revenue","Units"
"2012","Aug-12","1305","15496","3"
"2012","Aug-12","1308","47244","5"
"2012","Aug-12","1315","8819","2"
"2012","Aug-12","1316","8819","2"
"2012","Aug-12","1319","20157","4"
"2012","Aug-12","1320","20157","4"
"2012","Aug-12","1341","8063","2"
"2012","Aug-12","1342","8063","2"
"2012","Aug-12","1343","4409","1"
"2012","Aug-12","1344","4409","1"
"2012","Aug-12","1349","14865","3"
"2012","Aug-12","1350","14865","3"
"2012","Aug-12","1357","11843","2"
"2012","Aug-12","1358","11843","2"
"2012","Aug-12","1375","56694","10"
"2012","Aug-12","1376","56694","10"
"2012","Aug-12","1391","13982","6"
"2012","Aug-12","1392","13982","6"
"2012","Aug-12","1419","22677","4"
"2012","Aug-12","1420","22677","4"
"2012","Aug-12","1423","8819","2"
"2012","Aug-12","1424","8819","2"
"2012","Aug-12","1433","38803","8"
"2012","Aug-12","1434","38803","8"
"2012","Aug-12","1441","34772","6"
"2012","Aug-12","1442","34772","6"
"2012","Aug-12","1463","9826","3"
"2012","Aug-12","1464","9826","3"
"2012","Aug-12","1481","5291","1"
"2012","Aug-12","1482","5291","1"
"2012","Aug-12","1495","10205","2"
"2012","Aug-12","1496","10205","2"
"2012","Aug-12","1497","17008","3"
"2012","Aug-12","1498","17008","3"
"2012","Aug-12","1507","4156","2"
"2012","Aug-12","1508","4156","2"
"2012","Aug-12","1517","13857","5"
"2012","Aug-12","1518","13857","5"
"2012","Aug-12","1519","3275","1"
"2012","Aug-12","1520","3275","1"
"2012","Aug-12","1523","17889","4"
"2012","Aug-12","1524","17889","4"
"2012","Aug-12","1527","20094","4"
"2012","Aug-12","1528","20094","4"
"2012","Aug-12","1529","61228","12"
"2012","Aug-12","1530","61228","12"
"2012","Aug-12","1531","42835","8"
"2012","Aug-12","1532","42835","8"
"2012","Aug-12","1541","16630","3"
"2012","Aug-12","1542","16630","3"
"2012","Aug-12","1555","3716","1"
"2012","Aug-12","1556","3716","1"
"2012","Aug-12","1559","4661","1"
"2012","Aug-12","1560","4661","1"
"2012","Aug-12","1561","9940","2"
"2012","Aug-12","1562","9940","2"
"2012","Aug-12","1566","34771","8"
"2012","Aug-12","1568","5228","1"
"2012","Aug-12","1577","5984","1"
"2012","Aug-12","1605","4976","1"
"2012","Aug-12","1678","8819","1"
"2012","Aug-12","1682","9071","1"
"2012","Aug-12","1683","19841","3"
"2012","Aug-12","1688","3779","2"
"2012","Aug-12","1693","3968","1"
"2012","Aug-12","1696","2204","1"
"2012","Aug-12","1697","2834","1"
"2012","Aug-12","1698","5164","3"
"2012","Aug-12","1699","2141","1"
"2012","Aug-12","1700","2519","2"
"2012","Aug-12","1703","6139","5"
"2012","Aug-12","1705","1763","1"
"2012","Aug-12","1707","4660","3"
"2012","Aug-12","1711","1385","1"
"2012","Aug-12","1713","1354","1"
"2012","Aug-12","1714","3967","3"
"2012","Aug-12","1722","10734","12"
"2012","Aug-12","1744","5165","1"
"2012","Aug-12","1745","5165","1"
"2012","Aug-12","1755","12473","2"
"2012","Aug-12","1763","5669","1"
"2012","Aug-12","1766","8819","1"
"2012","Aug-12","1771","10709","1"
"2012","Aug-12","1778","8189","1"
"2012","Aug-12","1804","7995","1"
"2012","Aug-12","1809","11337","4"
"2012","Aug-12","1813","5101","3"
"2012","Aug-12","1816","2204","1"
"2012","Aug-12","1821","3779","1"
"2012","Aug-12","1826","7999","3"
"2012","Aug-12","1830","11212","3"
"2012","Aug-12","1832","8693","2"
"2012","Aug-12","1840","3968","1"
"2012","Aug-12","1841","3653","2"
"2012","Aug-12","1843","1700","1"
"2012","Aug-12","1844","8061","4"
"2012","Aug-12","1846","5606","1"
"2012","Aug-12","1850","7305","4"
"2012","Aug-12","1851","7811","2"
"2012","Aug-12","1852","6235","3"
"2012","Aug-12","1853","4535","1"
"2012","Aug-12","1863","40632","4"
"2012","Aug-12","1868","170092","12"
"2012","Aug-12","1871","23939","2"
"2012","Aug-12","1872","31499","2"
"2012","Aug-12","1875","97425","7"
"2012","Aug-12","1879","58587","5"
"2012","Aug-12","1883","9292","1"
"2012","Aug-12","1884","19623","2"
"2012","Aug-12","1889","23623","3"
"2012","Aug-12","1892","18899","2"
"2012","Aug-12","1906","51026","6"
"2012","Aug-12","1907","25381","2"
"2012","Aug-12","1908","82898","16"
"2012","Aug-12","1909","2488","1"
"2012","Aug-12","1915","6551","1"
"2012","Aug-12","1916","46864","12"
"2012","Aug-12","1920","37479","10"
"2012","Aug-12","1934","5542","3"
"2012","Aug-12","1935","5542","3"
"2012","Aug-12","1940","5228","2"
"2012","Aug-12","1941","5228","2"
"2012","Aug-12","1982","93101","20"
"2012","Aug-12","1989","105827","20"
"2012","Aug-12","1995","75214","13"
"2012","Aug-12","1997","9638","1"
"2012","Aug-12","2036","7558","3"
"2012","Aug-12","2042","21922","3"
"2012","Aug-12","2045","210780","29"
"2012","Aug-12","2054","214562","25"
"2012","Aug-12","2055","182750","21"
"2012","Aug-12","2064","340172","45"
"2012","Aug-12","2066","4724","1"
"2012","Aug-12","2069","6299","1"
"2012","Aug-12","2076","63720","7"
"2012","Aug-12","2084","62177","7"
"2012","Aug-12","2086","26644","8"
"2012","Aug-12","2097","56127","9"
"2012","Aug-12","2100","18897","4"
"2012","Aug-12","2103","29733","4"
"2012","Aug-12","2104","34017","5"
"2012","Aug-12","2116","15119","2"
"2012","Aug-12","2117","8441","1"
"2012","Aug-12","2119","16631","2"
"2012","Aug-12","2124","21797","2"
"2012","Aug-12","2133","5606","1"
"2012","Aug-12","2134","36284","6"
"2012","Aug-12","2136","22173","4"
"2012","Aug-12","2138","38678","7"
"2012","Aug-12","2143","10583","2"
"2012","Aug-12","2144","16441","3"
"2012","Aug-12","2145","14551","3"
"2012","Aug-12","2148","22678","3"
"2012","Aug-12","2150","12788","2"
"2012","Aug-12","2165","7937","1"
"2012","Aug-12","2169","14867","2"
"2012","Aug-12","2173","26836","3"
"2012","Aug-12","2179","17639","2"
"2012","Aug-12","2180","41638","8"
"2012","Aug-12","2183","17009","2"
"2012","Aug-12","2186","20346","4"
"2012","Aug-12","2189","8177","2"
"2012","Aug-12","2193","73080","8"
"2012","Aug-12","2197","15100","5"
"2012","Aug-12","2199","11959","5"
"2012","Aug-12","2202","4152","1"
"2012","Aug-12","2206","13317","10"
"2012","Aug-12","2207","13317","10"
"2012","Aug-12","2214","33546","7"
"2012","Aug-12","2215","33546","7"
"2012","Aug-12","2218","21760","11"
"2012","Aug-12","2219","21760","11"
"2012","Aug-12","2224","18591","20"
"2012","Aug-12","2225","18591","20"
"2012","Aug-12","2236","16713","7"
"2012","Aug-12","2237","16713","7"
"2012","Aug-12","2254","10508","12"
"2012","Aug-12","2255","10508","12"
"2012","Aug-12","2262","29878","7"
"2012","Aug-12","2263","29878","7"
"2012","Aug-12","2269","80866","18"
"2012","Aug-12","2275","113809","22"
"2012","Aug-12","2277","11863","3"
"2012","Aug-12","2280","4435","2"
"2012","Aug-12","2284","27027","6"
"2012","Aug-12","2286","9822","1"
"2012","Aug-12","2291","66112","6"
"2012","Aug-12","2295","38096","3"
"2012","Aug-12","2331","220342","25"
"2012","Aug-12","2332","124753","18"
"2012","Aug-12","2334","4593","1"
"2012","Aug-12","2336","9570","1"
"2012","Aug-12","2341","16046","3"
"2012","Aug-12","2343","31720","5"
"2012","Aug-12","2350","85441","18"
"2012","Aug-12","2354","9632","2"
"2012","Aug-12","2355","15365","2"
"2012","Aug-12","2360","189554","27"
"2012","Aug-12","2361","21779","3"
"2012","Aug-12","2363","12531","1"
"2012","Aug-12","2365","45379","7"
"2012","Aug-12","2367","35683","6"
"2012","Aug-12","2368","105897","11"
"2012","Aug-12","2369","26114","5"
"2012","Aug-12","2376","37523","4"
"2012","Aug-12","2379","29694","12"
"2012","Aug-12","2380","17300","4"
"2012","Aug-12","2384","16405","2"
"2012","Aug-12","2385","27758","3"
"2012","Aug-12","2388","8183","2"
"2012","Aug-12","2389","50810","5"
"2012","Aug-12","2391","9570","1"
"2012","Aug-12","2393","1418","1"
"2012","Aug-12","2394","12785","7"
"2012","Aug-12","2395","35842","18"
"2012","Aug-12","2396","2828","2"
"2012","Aug-12","2402","16600","4"
"2012","Aug-12","2403","27203","17"
"2012","Aug-12","2404","3338","1"
"2012","Aug-12","2405","5102","1"
"2012","Sep-12","3","152145","14"
"2012","Sep-12","8","46645","8"
"2012","Sep-12","9","64950","9"
"2012","Sep-12","13","16441","3"
"2012","Sep-12","17","48510","10"
"2012","Sep-12","26","66106","7"
"2012","Sep-12","45","5669","1"
"2012","Sep-12","54","5039","1"
"2012","Sep-12","55","5039","1"
"2012","Sep-12","58","4409","1"
"2012","Sep-12","59","4409","1"
"2012","Sep-12","62","10079","2"
"2012","Sep-12","63","10079","2"
"2012","Sep-12","70","5039","1"
"2012","Sep-12","74","79002","6"
"2012","Sep-12","106","82489","7"
"2012","Sep-12","107","22737","3"
"2012","Sep-12","109","292320","20"
"2012","Sep-12","115","141278","13"
"2012","Sep-12","150","13658","2"
"2012","Sep-12","165","51849","6"
"2012","Sep-12","180","29399","3"
"2012","Sep-12","183","255308","27"
"2012","Sep-12","200","169872","12"
"2012","Sep-12","201","380822","21"
"2012","Sep-12","202","257912","16"
"2012","Sep-12","204","116565","11"
"2012","Sep-12","207","192744","17"
"2012","Sep-12","236","88156","14"
"2012","Sep-12","244","7557","1"
"2012","Sep-12","252","90682","12"
"2012","Sep-12","253","8817","1"
"2012","Sep-12","276","17001","3"
"2012","Sep-12","294","9447","1"
"2012","Sep-12","295","75581","6"
"2012","Sep-12","324","27714","2"
"2012","Sep-12","332","35901","3"
"2012","Sep-12","335","10392","1"
"2012","Sep-12","348","7557","1"
"2012","Sep-12","349","25187","4"
"2012","Sep-12","362","105802","12"
"2012","Sep-12","366","18264","2"
"2012","Sep-12","369","31176","3"
"2012","Sep-12","371","9447","1"
"2012","Sep-12","383","7557","1"
"2012","Sep-12","388","25194","2"
"2012","Sep-12","389","64241","6"
"2012","Sep-12","402","810894","66"
"2012","Sep-12","403","109302","8"
"2012","Sep-12","407","1787314","93"
"2012","Sep-12","415","21734","2"
"2012","Sep-12","417","22286","2"
"2012","Sep-12","424","40949","2"
"2012","Sep-12","428","637973","45"
"2012","Sep-12","431","555758","45"
"2012","Sep-12","433","23939","2"
"2012","Sep-12","449","4314898","351"
"2012","Sep-12","450","432860","21"
"2012","Sep-12","451","1442995","132"
"2012","Sep-12","456","14300","1"
"2012","Sep-12","457","12095","1"
"2012","Sep-12","461","1462918","108"
"2012","Sep-12","466","33145","3"
"2012","Sep-12","470","849134","69"
"2012","Sep-12","471","518649","47"
"2012","Sep-12","476","563457","24"
"2012","Sep-12","487","92606","7"
"2012","Sep-12","489","98527","8"
"2012","Sep-12","491","10709","1"
"2012","Sep-12","494","503102","26"
"2012","Sep-12","496","12284","1"
"2012","Sep-12","501","13348","1"
"2012","Sep-12","506","2504523","167"
"2012","Sep-12","512","3149","1"
"2012","Sep-12","545","189113","20"
"2012","Sep-12","547","64947","10"
"2012","Sep-12","548","271062","43"
"2012","Sep-12","549","297899","45"
"2012","Sep-12","554","10198","1"
"2012","Sep-12","555","340022","33"
"2012","Sep-12","556","10268","1"
"2012","Sep-12","563","589861","63"
"2012","Sep-12","567","318721","33"
"2012","Sep-12","576","187734","10"
"2012","Sep-12","578","47247","5"
"2012","Sep-12","585","292724","58"
"2012","Sep-12","588","14867","2"
"2012","Sep-12","589","544286","54"
"2012","Sep-12","604","272701","42"
"2012","Sep-12","609","30238","3"
"2012","Sep-12","615","303259","37"
"2012","Sep-12","636","21167","2"
"2012","Sep-12","640","261086","27"
"2012","Sep-12","649","100794","10"
"2012","Sep-12","650","6299","1"
"2012","Sep-12","651","400465","41"
"2012","Sep-12","653","608732","58"
"2012","Sep-12","656","465070","43"
"2012","Sep-12","666","68603","7"
"2012","Sep-12","667","146466","15"
"2012","Sep-12","674","213302","26"
"2012","Sep-12","676","18269","2"
"2012","Sep-12","688","284670","43"
"2012","Sep-12","690","166362","33"
"2012","Sep-12","699","34233","12"
"2012","Sep-12","702","66098","16"
"2012","Sep-12","706","54422","16"
"2012","Sep-12","733","264305","50"
"2012","Sep-12","734","264305","50"
"2012","Sep-12","735","21269","4"
"2012","Sep-12","736","21269","4"
"2012","Sep-12","759","31549","14"
"2012","Sep-12","760","31549","14"
"2012","Sep-12","761","20720","8"
"2012","Sep-12","762","20720","8"
"2012","Sep-12","763","195637","42"
"2012","Sep-12","764","195637","42"
"2012","Sep-12","777","23525","14"
"2012","Sep-12","778","23525","14"
"2012","Sep-12","779","31271","7"
"2012","Sep-12","780","31271","7"
"2012","Sep-12","781","14518","10"
"2012","Sep-12","782","14518","10"
"2012","Sep-12","791","25027","26"
"2012","Sep-12","792","25027","26"
"2012","Sep-12","793","24916","21"
"2012","Sep-12","794","24916","21"
"2012","Sep-12","807","12139","4"
"2012","Sep-12","808","26803","6"
"2012","Sep-12","809","19240","6"
"2012","Sep-12","813","3464","1"
"2012","Sep-12","819","274292","16"
"2012","Sep-12","826","643078","42"
"2012","Sep-12","828","42633","4"
"2012","Sep-12","835","31497","5"
"2012","Sep-12","839","11485","1"
"2012","Sep-12","846","28221","4"
"2012","Sep-12","854","50775","5"
"2012","Sep-12","862","9321","4"
"2012","Sep-12","882","27592","3"
"2012","Sep-12","896","33073","3"
"2012","Sep-12","897","17261","2"
"2012","Sep-12","899","20788","3"
"2012","Sep-12","907","273537","32"
"2012","Sep-12","908","217926","85"
"2012","Sep-12","909","37351","13"
"2012","Sep-12","913","4661","1"
"2012","Sep-12","916","80635","8"
"2012","Sep-12","926","14489","2"
"2012","Sep-12","927","235042","33"
"2012","Sep-12","930","6929","1"
"2012","Sep-12","939","100338","21"
"2012","Sep-12","942","73704","10"
"2012","Sep-12","945","257565","31"
"2012","Sep-12","957","10237","1"
"2012","Sep-12","963","178959","35"
"2012","Sep-12","965","6299","1"
"2012","Sep-12","967","8063","1"
"2012","Sep-12","972","8000","1"
"2012","Sep-12","973","89485","12"
"2012","Sep-12","974","129948","16"
"2012","Sep-12","977","12347","2"
"2012","Sep-12","980","44750","9"
"2012","Sep-12","981","111460","46"
"2012","Sep-12","985","9764","1"
"2012","Sep-12","990","5732","1"
"2012","Sep-12","993","158302","32"
"2012","Sep-12","997","20726","2"
"2012","Sep-12","1000","111142","84"
"2012","Sep-12","1001","10520","2"
"2012","Sep-12","1005","1322","1"
"2012","Sep-12","1007","39793","7"
"2012","Sep-12","1009","123568","78"
"2012","Sep-12","1012","66382","31"
"2012","Sep-12","1019","25509","9"
"2012","Sep-12","1022","41566","22"
"2012","Sep-12","1043","37732","8"
"2012","Sep-12","1047","2834","1"
"2012","Sep-12","1049","60405","19"
"2012","Sep-12","1050","27652","8"
"2012","Sep-12","1053","229491","59"
"2012","Sep-12","1059","18264","9"
"2012","Sep-12","1060","18264","9"
"2012","Sep-12","1061","6739","3"
"2012","Sep-12","1062","6739","3"
"2012","Sep-12","1077","18393","4"
"2012","Sep-12","1078","18393","4"
"2012","Sep-12","1085","70592","50"
"2012","Sep-12","1086","70592","50"
"2012","Sep-12","1089","4598","1"
"2012","Sep-12","1090","4598","1"
"2012","Sep-12","1091","2110","1"
"2012","Sep-12","1092","2110","1"
"2012","Sep-12","1093","755","1"
"2012","Sep-12","1094","755","1"
"2012","Sep-12","1103","14768","8"
"2012","Sep-12","1104","14768","8"
"2012","Sep-12","1111","1448","1"
"2012","Sep-12","1112","1448","1"
"2012","Sep-12","1114","14990","6"
"2012","Sep-12","1115","286994","54"
"2012","Sep-12","1118","185699","40"
"2012","Sep-12","1120","12786","5"
"2012","Sep-12","1125","47625","4"
"2012","Sep-12","1126","35277","4"
"2012","Sep-12","1127","10079","1"
"2012","Sep-12","1129","141703","24"
"2012","Sep-12","1134","132418","12"
"2012","Sep-12","1137","197366","20"
"2012","Sep-12","1140","97329","10"
"2012","Sep-12","1141","156483","15"
"2012","Sep-12","1155","107342","16"
"2012","Sep-12","1171","253982","54"
"2012","Sep-12","1175","385660","42"
"2012","Sep-12","1179","56821","8"
"2012","Sep-12","1180","271504","41"
"2012","Sep-12","1182","281514","103"
"2012","Sep-12","1183","198940","23"
"2012","Sep-12","1186","4598","1"
"2012","Sep-12","1191","3464","1"
"2012","Sep-12","1194","56696","6"
"2012","Sep-12","1212","81072","15"
"2012","Sep-12","1220","15497","2"
"2012","Sep-12","1221","8126","1"
"2012","Sep-12","1223","86079","17"
"2012","Sep-12","1226","13607","2"
"2012","Sep-12","1228","5290","3"
"2012","Sep-12","1229","3464","1"
"2012","Sep-12","1235","5795","1"
"2012","Sep-12","1236","5795","1"
"2012","Sep-12","1239","5669","1"
"2012","Sep-12","1240","5669","1"
"2012","Sep-12","1245","91656","15"
"2012","Sep-12","1246","91656","15"
"2012","Sep-12","1249","4976","1"
"2012","Sep-12","1250","4976","1"
"2012","Sep-12","1263","29922","5"
"2012","Sep-12","1264","29922","5"
"2012","Sep-12","1279","6614","1"
"2012","Sep-12","1303","9449","1"
"2012","Sep-12","1304","4787","1"
"2012","Sep-12","1308","46614","5"
"2012","Sep-12","1315","4409","1"
"2012","Sep-12","1316","4409","1"
"2012","Sep-12","1319","30236","6"
"2012","Sep-12","1320","30236","6"
"2012","Sep-12","1341","20157","5"
"2012","Sep-12","1342","20157","5"
"2012","Sep-12","1349","31370","6"
"2012","Sep-12","1350","31370","6"
"2012","Sep-12","1357","41450","7"
"2012","Sep-12","1358","41450","7"
"2012","Sep-12","1375","34016","6"
"2012","Sep-12","1376","34016","6"
"2012","Sep-12","1391","11397","5"
"2012","Sep-12","1392","11397","5"
"2012","Sep-12","1411","6173","2"
"2012","Sep-12","1412","6173","2"
"2012","Sep-12","1419","5669","1"
"2012","Sep-12","1420","5669","1"
"2012","Sep-12","1423","4409","1"
"2012","Sep-12","1424","4409","1"
"2012","Sep-12","1433","37857","8"
"2012","Sep-12","1434","37857","8"
"2012","Sep-12","1441","11591","2"
"2012","Sep-12","1442","11591","2"
"2012","Sep-12","1463","3275","1"
"2012","Sep-12","1464","3275","1"
"2012","Sep-12","1471","7053","2"
"2012","Sep-12","1472","7053","2"
"2012","Sep-12","1481","5291","1"
"2012","Sep-12","1482","5291","1"
"2012","Sep-12","1489","3968","1"
"2012","Sep-12","1490","3968","1"
"2012","Sep-12","1493","10457","2"
"2012","Sep-12","1494","10457","2"
"2012","Sep-12","1495","55432","11"
"2012","Sep-12","1496","55432","11"
"2012","Sep-12","1497","56694","10"
"2012","Sep-12","1498","56694","10"
"2012","Sep-12","1507","2078","1"
"2012","Sep-12","1508","2078","1"
"2012","Sep-12","1517","5542","2"
"2012","Sep-12","1518","5542","2"
"2012","Sep-12","1523","8945","2"
"2012","Sep-12","1524","8945","2"
"2012","Sep-12","1527","30173","6"
"2012","Sep-12","1528","30173","6"
"2012","Sep-12","1529","35717","7"
"2012","Sep-12","1530","35717","7"
"2012","Sep-12","1531","58898","11"
"2012","Sep-12","1532","58898","11"
"2012","Sep-12","1541","5543","1"
"2012","Sep-12","1542","5543","1"
"2012","Sep-12","1559","13921","3"
"2012","Sep-12","1560","13921","3"
"2012","Sep-12","1566","26078","6"
"2012","Sep-12","1568","10457","2"
"2012","Sep-12","1577","5984","1"
"2012","Sep-12","1646","9951","2"
"2012","Sep-12","1650","133042","22"
"2012","Sep-12","1667","4409","1"
"2012","Sep-12","1673","93549","9"
"2012","Sep-12","1674","12599","1"
"2012","Sep-12","1679","10394","1"
"2012","Sep-12","1681","6866","1"
"2012","Sep-12","1683","6614","1"
"2012","Sep-12","1685","8189","1"
"2012","Sep-12","1692","1196","1"
"2012","Sep-12","1696","6613","3"
"2012","Sep-12","1697","5669","2"
"2012","Sep-12","1698","10328","6"
"2012","Sep-12","1699","6298","3"
"2012","Sep-12","1700","4062","3"
"2012","Sep-12","1703","6958","6"
"2012","Sep-12","1705","3527","2"
"2012","Sep-12","1706","5669","2"
"2012","Sep-12","1707","12406","8"
"2012","Sep-12","1711","5478","4"
"2012","Sep-12","1712","3086","1"
"2012","Sep-12","1714","9194","7"
"2012","Sep-12","1716","4283","1"
"2012","Sep-12","1717","2204","1"
"2012","Sep-12","1720","7055","2"
"2012","Sep-12","1722","11615","13"
"2012","Sep-12","1755","24945","4"
"2012","Sep-12","1763","23307","4"
"2012","Sep-12","1770","15119","2"
"2012","Sep-12","1773","13229","1"
"2012","Sep-12","1774","10709","1"
"2012","Sep-12","1786","8189","1"
"2012","Sep-12","1801","9444","1"
"2012","Sep-12","1804","7995","1"
"2012","Sep-12","1809","42705","15"
"2012","Sep-12","1810","3401","1"
"2012","Sep-12","1813","1700","1"
"2012","Sep-12","1816","2204","1"
"2012","Sep-12","1819","6551","2"
"2012","Sep-12","1821","11338","3"
"2012","Sep-12","1823","21921","4"
"2012","Sep-12","1826","10455","4"
"2012","Sep-12","1827","3086","1"
"2012","Sep-12","1829","8063","2"
"2012","Sep-12","1830","30235","8"
"2012","Sep-12","1831","4346","1"
"2012","Sep-12","1832","8693","2"
"2012","Sep-12","1840","3968","1"
"2012","Sep-12","1841","1826","1"
"2012","Sep-12","1842","3086","1"
"2012","Sep-12","1843","3401","2"
"2012","Sep-12","1844","4031","2"
"2012","Sep-12","1845","3715","3"
"2012","Sep-12","1848","4661","1"
"2012","Sep-12","1850","3653","2"
"2012","Sep-12","1851","19527","5"
"2012","Sep-12","1852","4094","2"
"2012","Sep-12","1853","13606","3"
"2012","Sep-12","1855","5921","2"
"2012","Sep-12","1856","1322","1"
"2012","Sep-12","1858","6299","2"
"2012","Sep-12","1863","50554","5"
"2012","Sep-12","1864","11969","1"
"2012","Sep-12","1868","239074","17"
"2012","Sep-12","1871","59847","5"
"2012","Sep-12","1872","47248","3"
"2012","Sep-12","1875","102182","7"
"2012","Sep-12","1876","17639","1"
"2012","Sep-12","1879","37483","3"
"2012","Sep-12","1883","27403","3"
"2012","Sep-12","1884","27561","3"
"2012","Sep-12","1889","62995","8"
"2012","Sep-12","1892","37986","4"
"2012","Sep-12","1896","8819","1"
"2012","Sep-12","1906","93863","11"
"2012","Sep-12","1907","48507","4"
"2012","Sep-12","1908","238867","46"
"2012","Sep-12","1915","91719","14"
"2012","Sep-12","1916","132783","34"
"2012","Sep-12","1920","86674","23"
"2012","Sep-12","1934","9132","5"
"2012","Sep-12","1935","9132","5"
"2012","Sep-12","1940","7842","3"
"2012","Sep-12","1941","7842","3"
"2012","Sep-12","1942","6927","4"
"2012","Sep-12","1943","6927","4"
"2012","Sep-12","1980","2645","1"
"2012","Sep-12","1981","2645","1"
"2012","Sep-12","1982","107023","23"
"2012","Sep-12","1987","2519","1"
"2012","Sep-12","1989","126993","24"
"2012","Sep-12","1995","284855","49"
"2012","Sep-12","1997","66713","7"
"2012","Sep-12","2036","22674","9"
"2012","Sep-12","2042","43844","6"
"2012","Sep-12","2045","438442","60"
"2012","Sep-12","2049","5480","1"
"2012","Sep-12","2051","90084","10"
"2012","Sep-12","2054","503837","59"
"2012","Sep-12","2055","442795","51"
"2012","Sep-12","2064","717888","95"
"2012","Sep-12","2067","13103","2"
"2012","Sep-12","2069","18898","3"
"2012","Sep-12","2073","9071","2"
"2012","Sep-12","2076","109234","12"
"2012","Sep-12","2077","9323","2"
"2012","Sep-12","2084","141236","16"
"2012","Sep-12","2086","95805","29"
"2012","Sep-12","2090","9197","2"
"2012","Sep-12","2091","8817","4"
"2012","Sep-12","2097","68600","11"
"2012","Sep-12","2099","5165","1"
"2012","Sep-12","2100","85228","18"
"2012","Sep-12","2102","6299","1"
"2012","Sep-12","2103","111501","15"
"2012","Sep-12","2104","27213","4"
"2012","Sep-12","2112","7307","1"
"2012","Sep-12","2116","7559","1"
"2012","Sep-12","2117","25324","3"
"2012","Sep-12","2119","8315","1"
"2012","Sep-12","2124","21797","2"
"2012","Sep-12","2133","16693","3"
"2012","Sep-12","2134","36284","6"
"2012","Sep-12","2136","72064","13"
"2012","Sep-12","2138","66016","12"
"2012","Sep-12","2143","15874","3"
"2012","Sep-12","2144","38615","7"
"2012","Sep-12","2145","19401","4"
"2012","Sep-12","2148","45356","6"
"2012","Sep-12","2150","26772","4"
"2012","Sep-12","2165","15875","2"
"2012","Sep-12","2169","7433","1"
"2012","Sep-12","2173","44349","5"
"2012","Sep-12","2179","18269","2"
"2012","Sep-12","2180","35969","7"
"2012","Sep-12","2183","42396","5"
"2012","Sep-12","2186","25827","5"
"2012","Sep-12","2189","73912","18"
"2012","Sep-12","2193","100485","11"
"2012","Sep-12","2197","56850","18"
"2012","Sep-12","2199","18441","10"
"2012","Sep-12","2202","19945","5"
"2012","Sep-12","2206","29773","22"
"2012","Sep-12","2207","29773","22"
"2012","Sep-12","2214","81639","17"
"2012","Sep-12","2215","81639","17"
"2012","Sep-12","2218","27542","14"
"2012","Sep-12","2219","27542","14"
"2012","Sep-12","2224","14836","16"
"2012","Sep-12","2225","14836","16"
"2012","Sep-12","2236","66163","28"
"2012","Sep-12","2237","66163","28"
"2012","Sep-12","2238","1700","1"
"2012","Sep-12","2239","1700","1"
"2012","Sep-12","2254","10388","12"
"2012","Sep-12","2255","10388","12"
"2012","Sep-12","2262","21412","5"
"2012","Sep-12","2263","21412","5"
"2012","Sep-12","2269","163522","36"
"2012","Sep-12","2275","160214","31"
"2012","Sep-12","2277","19788","5"
"2012","Sep-12","2280","16461","7"
"2012","Sep-12","2284","31184","7"
"2012","Sep-12","2286","9822","1"
"2012","Sep-12","2291","55094","5"
"2012","Sep-12","2295","50690","4"
"2012","Sep-12","2331","419385","48"
"2012","Sep-12","2332","363491","53"
"2012","Sep-12","2336","19517","2"
"2012","Sep-12","2341","113331","21"
"2012","Sep-12","2343","39085","6"
"2012","Sep-12","2345","16063","3"
"2012","Sep-12","2348","30788","3"
"2012","Sep-12","2350","217375","46"
"2012","Sep-12","2353","5606","1"
"2012","Sep-12","2354","23616","5"
"2012","Sep-12","2355","39601","5"
"2012","Sep-12","2359","11339","2"
"2012","Sep-12","2360","246267","35"
"2012","Sep-12","2361","52813","7"
"2012","Sep-12","2363","49631","4"
"2012","Sep-12","2365","57840","9"
"2012","Sep-12","2367","160291","27"
"2012","Sep-12","2368","280728","30"
"2012","Sep-12","2369","109425","21"
"2012","Sep-12","2376","47161","5"
"2012","Sep-12","2379","35896","14"
"2012","Sep-12","2380","72240","17"
"2012","Sep-12","2384","66515","8"
"2012","Sep-12","2385","84855","9"
"2012","Sep-12","2387","6362","1"
"2012","Sep-12","2388","53525","13"
"2012","Sep-12","2389","72973","7"
"2012","Sep-12","2391","38909","4"
"2012","Sep-12","2393","8220","6"
"2012","Sep-12","2394","12785","7"
"2012","Sep-12","2395","42047","21"
"2012","Sep-12","2396","2771","2"
"2012","Sep-12","2402","20852","5"
"2012","Sep-12","2403","65608","41"
"2012","Sep-12","2405","25695","5"
"2012","Sep-12","2412","12504","9"
"2012","Oct-12","3","130410","12"
"2012","Oct-12","8","34984","6"
"2012","Oct-12","9","79093","11"
"2012","Oct-12","13","10961","2"
"2012","Oct-12","17","54086","11"
"2012","Oct-12","26","66106","7"
"2012","Oct-12","54","4535","1"
"2012","Oct-12","55","4535","1"
"2012","Oct-12","58","35275","8"
"2012","Oct-12","59","35275","8"
"2012","Oct-12","62","10079","2"
"2012","Oct-12","63","10079","2"
"2012","Oct-12","70","5039","1"
"2012","Oct-12","74","92169","7"
"2012","Oct-12","106","58921","5"
"2012","Oct-12","107","7906","1"
"2012","Oct-12","109","321552","22"
"2012","Oct-12","115","163012","15"
"2012","Oct-12","150","6268","1"
"2012","Oct-12","165","34978","4"
"2012","Oct-12","180","19599","2"
"2012","Oct-12","183","122566","13"
"2012","Oct-12","200","128990","9"
"2012","Oct-12","201","491572","27"
