"Year","Month","Date","Revenue"
"2012","Jun-12","2012-06-24 00:00:00","498005.55"
"2012","Jun-12","2012-06-25 00:00:00","5669.37"
"2012","Jun-12","2012-06-26 00:00:00","257168.52"
"2012","Jun-12","2012-06-27 00:00:00","952418.25"
"2012","Jun-12","2012-06-28 00:00:00","909227.97"
"2012","Jun-12","2012-06-29 00:00:00","1478550.15"
"2012","Jun-12","2012-06-30 00:00:00","3915212.49"
"2012","Jul-12","2012-07-01 00:00:00","73515.96"
"2012","Jul-12","2012-07-02 00:00:00","83393.73"
"2012","Jul-12","2012-07-03 00:00:00","259200.27"
"2012","Jul-12","2012-07-04 00:00:00","278598.60"
"2012","Jul-12","2012-07-05 00:00:00","277702.74"
"2012","Jul-12","2012-07-06 00:00:00","388538.01"
"2012","Jul-12","2012-07-07 00:00:00","350247.87"
"2012","Jul-12","2012-07-08 00:00:00","123566.94"
"2012","Jul-12","2012-07-09 00:00:00","658086.66"
"2012","Jul-12","2012-07-10 00:00:00","577688.58"
"2012","Jul-12","2012-07-11 00:00:00","554440.32"
"2012","Jul-12","2012-07-12 00:00:00","534644.46"
"2012","Jul-12","2012-07-13 00:00:00","574855.47"
"2012","Jul-12","2012-07-14 00:00:00","506896.74"
"2012","Jul-12","2012-07-15 00:00:00","97707.96"
"2012","Jul-12","2012-07-16 00:00:00","542928.96"
"2012","Jul-12","2012-07-17 00:00:00","865670.40"
"2012","Jul-12","2012-07-18 00:00:00","568690.92"
"2012","Jul-12","2012-07-19 00:00:00","492190.65"
"2012","Jul-12","2012-07-20 00:00:00","514569.51"
"2012","Jul-12","2012-07-21 00:00:00","527395.68"
"2012","Jul-12","2012-07-22 00:00:00","123536.70"
"2012","Jul-12","2012-07-23 00:00:00","503773.20"
"2012","Jul-12","2012-07-24 00:00:00","817382.79"
"2012","Jul-12","2012-07-25 00:00:00","567347.76"
"2012","Jul-12","2012-07-26 00:00:00","636519.87"
"2012","Jul-12","2012-07-27 00:00:00","1024962.12"
"2012","Jul-12","2012-07-28 00:00:00","696184.65"
"2012","Jul-12","2012-07-29 00:00:00","144577.44"
"2012","Jul-12","2012-07-30 00:00:00","1393393.68"
"2012","Jul-12","2012-07-31 00:00:00","2579755.50"
"2012","Aug-12","2012-08-01 00:00:00","558355.77"
"2012","Aug-12","2012-08-02 00:00:00","394218.72"
"2012","Aug-12","2012-08-03 00:00:00","451913.49"
"2012","Aug-12","2012-08-04 00:00:00","443077.74"
"2012","Aug-12","2012-08-05 00:00:00","55498.59"
"2012","Aug-12","2012-08-06 00:00:00","649382.58"
"2012","Aug-12","2012-08-07 00:00:00","794904.39"
"2012","Aug-12","2012-08-08 00:00:00","618161.04"
"2012","Aug-12","2012-08-09 00:00:00","595525.77"
"2012","Aug-12","2012-08-10 00:00:00","656354.16"
"2012","Aug-12","2012-08-11 00:00:00","618295.23"
"2012","Aug-12","2012-08-12 00:00:00","96478.20"
"2012","Aug-12","2012-08-13 00:00:00","756115.92"
"2012","Aug-12","2012-08-14 00:00:00","1132196.94"
"2012","Aug-12","2012-08-15 00:00:00","800303.49"
"2012","Aug-12","2012-08-16 00:00:00","970891.74"
"2012","Aug-12","2012-08-17 00:00:00","939684.69"
"2012","Aug-12","2012-08-18 00:00:00","719187.21"
"2012","Aug-12","2012-08-19 00:00:00","152792.64"
"2012","Aug-12","2012-08-20 00:00:00","901262.88"
"2012","Aug-12","2012-08-21 00:00:00","1334615.94"
"2012","Aug-12","2012-08-22 00:00:00","1227585.87"
"2012","Aug-12","2012-08-23 00:00:00","888447.42"
"2012","Aug-12","2012-08-24 00:00:00","1229748.03"
"2012","Aug-12","2012-08-25 00:00:00","1016298.99"
"2012","Aug-12","2012-08-26 00:00:00","129636.99"
"2012","Aug-12","2012-08-27 00:00:00","1089225.90"
"2012","Aug-12","2012-08-28 00:00:00","2236782.24"
"2012","Aug-12","2012-08-29 00:00:00","3904671.33"
"2012","Sep-12","2012-09-01 00:00:00","352755.90"
"2012","Sep-12","2012-09-02 00:00:00","512268.12"
"2012","Sep-12","2012-09-03 00:00:00","671806.80"
"2012","Sep-12","2012-09-04 00:00:00","168802.20"
"2012","Sep-12","2012-09-05 00:00:00","1033337.97"
"2012","Sep-12","2012-09-06 00:00:00","1261568.07"
"2012","Sep-12","2012-09-07 00:00:00","1177737.75"
"2012","Sep-12","2012-09-08 00:00:00","1127797.02"
"2012","Sep-12","2012-09-09 00:00:00","1315540.17"
"2012","Sep-12","2012-09-10 00:00:00","1060473.96"
"2012","Sep-12","2012-09-11 00:00:00","244942.11"
"2012","Sep-12","2012-09-12 00:00:00","1338368.85"
"2012","Sep-12","2012-09-13 00:00:00","1607921.28"
"2012","Sep-12","2012-09-14 00:00:00","1952180.37"
"2012","Sep-12","2012-09-15 00:00:00","1520634.15"
"2012","Sep-12","2012-09-16 00:00:00","1583847.72"
"2012","Sep-12","2012-09-17 00:00:00","1086284.43"
"2012","Sep-12","2012-09-18 00:00:00","215634.51"
"2012","Sep-12","2012-09-19 00:00:00","1772542.17"
"2012","Sep-12","2012-09-20 00:00:00","2049359.13"
"2012","Sep-12","2012-09-21 00:00:00","1740961.53"
"2012","Sep-12","2012-09-22 00:00:00","1616972.49"
"2012","Sep-12","2012-09-23 00:00:00","1867689.81"
"2012","Sep-12","2012-09-24 00:00:00","1543037.58"
"2012","Sep-12","2012-09-25 00:00:00","249801.30"
"2012","Sep-12","2012-09-26 00:00:00","2114208.18"
"2012","Sep-12","2012-09-27 00:00:00","2459218.86"
"2012","Sep-12","2012-09-28 00:00:00","2373770.70"
"2012","Sep-12","2012-09-29 00:00:00","2225943.72"
"2012","Sep-12","2012-09-30 00:00:00","9465351.21"
"2012","Oct-12","2012-10-01 00:00:00","129229.38"
"2012","Oct-12","2012-10-02 00:00:00","694748.88"
"2012","Oct-12","2012-10-03 00:00:00","799144.29"
"2012","Oct-12","2012-10-04 00:00:00","857664.36"
"2012","Oct-12","2012-10-05 00:00:00","928866.96"
"2012","Oct-12","2012-10-06 00:00:00","1151265.78"
"2012","Oct-12","2012-10-07 00:00:00","1080494.10"
"2012","Oct-12","2012-10-08 00:00:00","48973.68"
"2012","Oct-12","2012-10-09 00:00:00","1515243.24"
"2012","Oct-12","2012-10-10 00:00:00","1660577.31"
"2012","Oct-12","2012-10-11 00:00:00","1486513.98"
"2012","Oct-12","2012-10-12 00:00:00","1448175.33"
"2012","Oct-12","2012-10-13 00:00:00","1970230.50"
"2012","Oct-12","2012-10-14 00:00:00","1886834.25"
"2012","Oct-12","2012-10-15 00:00:00","369171.81"
"2012","Oct-12","2012-10-16 00:00:00","1603532.07"
"2012","Oct-12","2012-10-17 00:00:00","1660788.36"
"2012","Oct-12","2012-10-18 00:00:00","1149654.87"
"2012","Oct-12","2012-10-19 00:00:00","1604551.41"
"2012","Oct-12","2012-10-20 00:00:00","1370035.17"
"2012","Oct-12","2012-10-21 00:00:00","1006077.87"
"2012","Oct-12","2012-10-22 00:00:00","181028.61"
"2012","Oct-12","2012-10-23 00:00:00","1813659.75"
"2012","Oct-12","2012-10-24 00:00:00","1830815.28"
"2012","Oct-12","2012-10-25 00:00:00","1657061.91"
"2012","Oct-12","2012-10-26 00:00:00","1716130.08"
"2012","Oct-12","2012-10-27 00:00:00","2254637.07"
"2012","Oct-12","2012-10-28 00:00:00","2222801.28"
"2012","Oct-12","2012-10-29 00:00:00","457966.53"
"2012","Oct-12","2012-10-30 00:00:00","4782729.42"
"2012","Nov-12","2012-11-01 00:00:00","672695.73"
"2012","Nov-12","2012-11-02 00:00:00","558329.94"
"2012","Nov-12","2012-11-03 00:00:00","904639.05"
"2012","Nov-12","2012-11-04 00:00:00","1305799.74"
"2012","Nov-12","2012-11-05 00:00:00","952883.19"
"2012","Nov-12","2012-11-06 00:00:00","212517.90"
"2012","Nov-12","2012-11-07 00:00:00","1122986.34"
"2012","Nov-12","2012-11-08 00:00:00","1480118.22"
"2012","Nov-12","2012-11-09 00:00:00","1147712.58"
"2012","Nov-12","2012-11-10 00:00:00","1346040.36"
"2012","Nov-12","2012-11-11 00:00:00","1747753.56"
"2012","Nov-12","2012-11-12 00:00:00","1450813.14"
"2012","Nov-12","2012-11-13 00:00:00","145628.28"
"2012","Nov-12","2012-11-14 00:00:00","1690675.56"
"2012","Nov-12","2012-11-15 00:00:00","2456296.29"
"2012","Nov-12","2012-11-16 00:00:00","1273649.58"
"2012","Nov-12","2012-11-17 00:00:00","1253524.23"
"2012","Nov-12","2012-11-18 00:00:00","1651520.43"
"2012","Nov-12","2012-11-19 00:00:00","1213932.51"
"2012","Nov-12","2012-11-20 00:00:00","202299.30"
"2012","Nov-12","2012-11-21 00:00:00","1583843.31"
"2012","Nov-12","2012-11-22 00:00:00","1890267.12"
"2012","Nov-12","2012-11-23 00:00:00","1448089.65"
"2012","Nov-12","2012-11-24 00:00:00","1806573.51"
"2012","Nov-12","2012-11-25 00:00:00","1889261.64"
"2012","Nov-12","2012-11-26 00:00:00","1366518.51"
"2012","Nov-12","2012-11-27 00:00:00","297646.02"
"2012","Nov-12","2012-11-28 00:00:00","439685.82"
"2012","Nov-12","2012-11-29 00:00:00","2953254.78"
"2012","Nov-12","2012-11-30 00:00:00","7815003.84"
"2012","Dec-12","2012-12-01 00:00:00","595886.76"
"2012","Dec-12","2012-12-02 00:00:00","653922.99"
"2012","Dec-12","2012-12-03 00:00:00","183571.29"
"2012","Dec-12","2012-12-04 00:00:00","931242.06"
"2012","Dec-12","2012-12-05 00:00:00","1398710.25"
"2012","Dec-12","2012-12-06 00:00:00","946464.75"
"2012","Dec-12","2012-12-07 00:00:00","1164168.18"
"2012","Dec-12","2012-12-08 00:00:00","1065028.23"
"2012","Dec-12","2012-12-09 00:00:00","1089195.03"
"2012","Dec-12","2012-12-10 00:00:00","228355.47"
"2012","Dec-12","2012-12-11 00:00:00","1197839.79"
"2012","Dec-12","2012-12-12 00:00:00","1944144.72"
"2012","Dec-12","2012-12-13 00:00:00","1689376.50"
"2012","Dec-12","2012-12-14 00:00:00","1408049.37"
"2012","Dec-12","2012-12-15 00:00:00","1891188.81"
"2012","Dec-12","2012-12-16 00:00:00","1248593.85"
"2012","Dec-12","2012-12-17 00:00:00","231754.32"
"2012","Dec-12","2012-12-18 00:00:00","1330137.90"
"2012","Dec-12","2012-12-19 00:00:00","1793037.96"
"2012","Dec-12","2012-12-20 00:00:00","1257752.16"
"2012","Dec-12","2012-12-21 00:00:00","1386352.17"
"2012","Dec-12","2012-12-22 00:00:00","1270137.96"
"2012","Dec-12","2012-12-23 00:00:00","1230277.23"
"2012","Dec-12","2012-12-24 00:00:00","304763.13"
"2012","Dec-12","2012-12-25 00:00:00","1475769.33"
"2012","Dec-12","2012-12-26 00:00:00","1878937.83"
"2012","Dec-12","2012-12-27 00:00:00","1551687.48"
"2012","Dec-12","2012-12-28 00:00:00","2116629.90"
"2012","Dec-12","2012-12-29 00:00:00","2793663.18"
"2012","Dec-12","2012-12-30 00:00:00","4539617.46"
"2013","Jan-13","2013-01-01 00:00:00","178867.08"
"2013","Jan-13","2013-01-02 00:00:00","434693.07"
"2013","Jan-13","2013-01-03 00:00:00","891715.23"
"2013","Jan-13","2013-01-04 00:00:00","117101.25"
"2013","Jan-13","2013-01-05 00:00:00","798426.09"
"2013","Jan-13","2013-01-06 00:00:00","1165772.79"
"2013","Jan-13","2013-01-07 00:00:00","829493.91"
"2013","Jan-13","2013-01-08 00:00:00","277397.82"
"2013","Jan-13","2013-01-09 00:00:00","1008260.19"
"2013","Jan-13","2013-01-10 00:00:00","1583927.73"
"2013","Jan-13","2013-01-11 00:00:00","1265000.31"
"2013","Jan-13","2013-01-12 00:00:00","1184682.87"
"2013","Jan-13","2013-01-13 00:00:00","1404997.02"
"2013","Jan-13","2013-01-14 00:00:00","1184629.32"
"2013","Jan-13","2013-01-15 00:00:00","446419.26"
"2013","Jan-13","2013-01-16 00:00:00","1026459.00"
"2013","Jan-13","2013-01-17 00:00:00","1126441.89"
"2013","Jan-13","2013-01-18 00:00:00","1140249.60"
"2013","Jan-13","2013-01-19 00:00:00","1133348.58"
"2013","Jan-13","2013-01-20 00:00:00","1156152.06"
"2013","Jan-13","2013-01-21 00:00:00","993982.50"
"2013","Jan-13","2013-01-22 00:00:00","159845.49"
"2013","Jan-13","2013-01-23 00:00:00","1245593.16"
"2013","Jan-13","2013-01-24 00:00:00","1390212.81"
"2013","Jan-13","2013-01-25 00:00:00","1240053.57"
"2013","Jan-13","2013-01-26 00:00:00","1053126.27"
"2013","Jan-13","2013-01-27 00:00:00","1137902.85"
"2013","Jan-13","2013-01-28 00:00:00","1161780.48"
"2013","Jan-13","2013-01-29 00:00:00","135429.84"
"2013","Jan-13","2013-01-30 00:00:00","1632626.73"
"2013","Jan-13","2013-01-31 00:00:00","3517607.52"
"2013","Feb-13","2013-02-01 00:00:00","456538.32"
"2013","Feb-13","2013-02-02 00:00:00","498420.09"
"2013","Feb-13","2013-02-03 00:00:00","899791.83"
"2013","Feb-13","2013-02-04 00:00:00","657373.50"
"2013","Feb-13","2013-02-05 00:00:00","161850.15"
"2013","Feb-13","2013-02-06 00:00:00","877453.29"
"2013","Feb-13","2013-02-07 00:00:00","1265259.24"
"2013","Feb-13","2013-02-08 00:00:00","962846.64"
"2013","Feb-13","2013-02-09 00:00:00","818324.64"
"2013","Feb-13","2013-02-10 00:00:00","694572.48"
"2013","Feb-13","2013-02-11 00:00:00","896882.49"
"2013","Feb-13","2013-02-12 00:00:00","246210.30"
"2013","Feb-13","2013-02-13 00:00:00","989409.33"
"2013","Feb-13","2013-02-14 00:00:00","1257044.67"
"2013","Feb-13","2013-02-15 00:00:00","1243480.14"
"2013","Feb-13","2013-02-16 00:00:00","775795.86"
"2013","Feb-13","2013-02-17 00:00:00","856000.53"
"2013","Feb-13","2013-02-18 00:00:00","803949.93"
"2013","Feb-13","2013-02-19 00:00:00","122868.27"
"2013","Feb-13","2013-02-20 00:00:00","1029269.43"
"2013","Feb-13","2013-02-21 00:00:00","1134470.61"
"2013","Feb-13","2013-02-22 00:00:00","1031293.62"
"2013","Feb-13","2013-02-23 00:00:00","932244.39"
"2013","Feb-13","2013-02-24 00:00:00","1261893.15"
"2013","Feb-13","2013-02-25 00:00:00","1162866.60"
"2013","Feb-13","2013-02-26 00:00:00","220922.10"
"2013","Feb-13","2013-02-27 00:00:00","1000596.24"
"2013","Feb-13","2013-02-28 00:00:00","7987065.03"
"2013","Mar-13","2013-03-01 00:00:00","390026.70"
"2013","Mar-13","2013-03-02 00:00:00","85044.33"
"2013","Mar-13","2013-03-03 00:00:00","168106.05"
"2013","Mar-13","2013-03-04 00:00:00","946305.36"
"2013","Mar-13","2013-03-05 00:00:00","682199.28"
"2013","Mar-13","2013-03-06 00:00:00","710260.74"
"2013","Mar-13","2013-03-07 00:00:00","866314.26"
"2013","Mar-13","2013-03-08 00:00:00","686265.30"
"2013","Mar-13","2013-03-09 00:00:00","220861.62"
"2013","Mar-13","2013-03-10 00:00:00","944814.78"
"2013","Mar-13","2013-03-11 00:00:00","1210628.79"
"2013","Mar-13","2013-03-12 00:00:00","885134.88"
"2013","Mar-13","2013-03-13 00:00:00","1103026.05"
"2013","Mar-13","2013-03-14 00:00:00","1180222.47"
"2013","Mar-13","2013-03-15 00:00:00","1102352.58"
"2013","Mar-13","2013-03-16 00:00:00","146986.56"
"2013","Mar-13","2013-03-17 00:00:00","916194.51"
"2013","Mar-13","2013-03-18 00:00:00","929050.92"
"2013","Mar-13","2013-03-19 00:00:00","810126.45"
"2013","Mar-13","2013-03-20 00:00:00","763703.64"
"2013","Mar-13","2013-03-21 00:00:00","1034579.07"
"2013","Mar-13","2013-03-22 00:00:00","961427.25"
"2013","Mar-13","2013-03-23 00:00:00","115501.05"
"2013","Mar-13","2013-03-24 00:00:00","985372.29"
"2013","Mar-13","2013-03-25 00:00:00","1505543.13"
"2013","Mar-13","2013-03-26 00:00:00","1095237.36"
"2013","Mar-13","2013-03-27 00:00:00","990240.93"
"2013","Mar-13","2013-03-28 00:00:00","1793067.57"
"2013","Mar-13","2013-03-29 00:00:00","2935886.94"
"2013","Mar-13","2013-03-30 00:00:00","1047086.46"
"2013","Apr-13","2013-04-01 00:00:00","358769.25"
"2013","Apr-13","2013-04-02 00:00:00","592720.38"
"2013","Apr-13","2013-04-03 00:00:00","477588.51"
"2013","Apr-13","2013-04-04 00:00:00","727837.74"
"2013","Apr-13","2013-04-05 00:00:00","705630.24"
"2013","Apr-13","2013-04-06 00:00:00","505501.92"
"2013","Apr-13","2013-04-07 00:00:00","148766.94"
"2013","Apr-13","2013-04-08 00:00:00","705348.00"
"2013","Apr-13","2013-04-09 00:00:00","876422.61"
"2013","Apr-13","2013-04-10 00:00:00","759654.00"
"2013","Apr-13","2013-04-11 00:00:00","666683.01"
"2013","Apr-13","2013-04-12 00:00:00","753385.50"
"2013","Apr-13","2013-04-13 00:00:00","655982.46"
"2013","Apr-13","2013-04-14 00:00:00","215982.90"
"2013","Apr-13","2013-04-15 00:00:00","695517.48"
"2013","Apr-13","2013-04-16 00:00:00","756258.30"
"2013","Apr-13","2013-04-17 00:00:00","937080.90"
"2013","Apr-13","2013-04-18 00:00:00","727438.95"
"2013","Apr-13","2013-04-19 00:00:00","800685.27"
"2013","Apr-13","2013-04-20 00:00:00","753020.73"
"2013","Apr-13","2013-04-21 00:00:00","109362.33"
"2013","Apr-13","2013-04-22 00:00:00","836582.04"
"2013","Apr-13","2013-04-23 00:00:00","1112835.78"
"2013","Apr-13","2013-04-24 00:00:00","804809.88"
"2013","Apr-13","2013-04-25 00:00:00","985703.67"
"2013","Apr-13","2013-04-26 00:00:00","856884.42"
"2013","Apr-13","2013-04-27 00:00:00","658300.86"
"2013","Apr-13","2013-04-28 00:00:00","115586.10"
"2013","Apr-13","2013-04-29 00:00:00","747441.45"
"2013","Apr-13","2013-04-30 00:00:00","3547232.64"
"2013","May-13","2013-05-01 00:00:00","275204.16"
"2013","May-13","2013-05-02 00:00:00","457576.56"
"2013","May-13","2013-05-03 00:00:00","425633.67"
"2013","May-13","2013-05-04 00:00:00","99408.96"
"2013","May-13","2013-05-05 00:00:00","587202.84"
"2013","May-13","2013-05-06 00:00:00","728824.32"
"2013","May-13","2013-05-07 00:00:00","498244.32"
"2013","May-13","2013-05-08 00:00:00","602818.65"
"2013","May-13","2013-05-09 00:00:00","483773.22"
"2013","May-13","2013-05-10 00:00:00","372702.96"
"2013","May-13","2013-05-11 00:00:00","48901.23"
"2013","May-13","2013-05-12 00:00:00","612324.09"
"2013","May-13","2013-05-13 00:00:00","796141.08"
"2013","May-13","2013-05-14 00:00:00","512081.64"
"2013","May-13","2013-05-15 00:00:00","532291.41"
"2013","May-13","2013-05-16 00:00:00","505840.23"
"2013","May-13","2013-05-17 00:00:00","502822.53"
"2013","May-13","2013-05-18 00:00:00","109487.70"
"2013","May-13","2013-05-19 00:00:00","602233.38"
"2013","May-13","2013-05-20 00:00:00","896959.35"
"2013","May-13","2013-05-21 00:00:00","685325.34"
"2013","May-13","2013-05-22 00:00:00","12596.85"
"2013","May-13","2013-05-23 00:00:00","600682.32"
"2013","May-13","2013-05-24 00:00:00","528129.63"
"2013","May-13","2013-05-25 00:00:00","112068.18"
"2013","May-13","2013-05-26 00:00:00","801242.82"
"2013","May-13","2013-05-27 00:00:00","891330.30"
"2013","May-13","2013-05-28 00:00:00","895347.18"
"2013","May-13","2013-05-29 00:00:00","759085.11"
"2013","May-13","2013-05-30 00:00:00","2266598.88"
"2013","Jun-13","2013-06-01 00:00:00","407756.79"
"2013","Jun-13","2013-06-02 00:00:00","54460.35"
"2013","Jun-13","2013-06-03 00:00:00","317009.07"
"2013","Jun-13","2013-06-04 00:00:00","388156.23"
"2013","Jun-13","2013-06-05 00:00:00","357908.04"
"2013","Jun-13","2013-06-06 00:00:00","519957.90"
"2013","Jun-13","2013-06-07 00:00:00","601241.13"
"2013","Jun-13","2013-06-08 00:00:00","349785.45"
"2013","Jun-13","2013-06-09 00:00:00","83872.53"
"2013","Jun-13","2013-06-10 00:00:00","649332.81"
"2013","Jun-13","2013-06-11 00:00:00","793863.00"
"2013","Jun-13","2013-06-12 00:00:00","631977.57"
"2013","Jun-13","2013-06-13 00:00:00","577139.85"
"2013","Jun-13","2013-06-14 00:00:00","722937.60"
"2013","Jun-13","2013-06-15 00:00:00","864034.92"
"2013","Jun-13","2013-06-16 00:00:00","89828.55"
"2013","Jun-13","2013-06-17 00:00:00","642748.68"
"2013","Jun-13","2013-06-18 00:00:00","973188.09"
"2013","Jun-13","2013-06-19 00:00:00","693035.28"
"2013","Jun-13","2013-06-20 00:00:00","787734.36"
"2013","Jun-13","2013-06-21 00:00:00","1125044.55"
"2013","Jun-13","2013-06-22 00:00:00","853329.33"
"2013","Jun-13","2013-06-23 00:00:00","79393.23"
"2013","Jun-13","2013-06-24 00:00:00","544861.17"
"2013","Jun-13","2013-06-25 00:00:00","11640.51"
"2013","Jun-13","2013-06-26 00:00:00","1076263.02"
"2013","Jun-13","2013-06-27 00:00:00","1091568.87"
"2013","Jun-13","2013-06-28 00:00:00","998180.19"
"2013","Jun-13","2013-06-29 00:00:00","1309889.70"
"2013","Jun-13","2013-06-30 00:00:00","2194138.80"
"2013","Jul-13","2013-07-01 00:00:00","16694.37"
"2013","Jul-13","2013-07-02 00:00:00","189558.81"
"2013","Jul-13","2013-07-03 00:00:00","280406.70"
"2013","Jul-13","2013-07-04 00:00:00","317656.08"
"2013","Jul-13","2013-07-05 00:00:00","373463.37"
"2013","Jul-13","2013-07-06 00:00:00","31120.11"
"2013","Jul-13","2013-07-07 00:00:00","581050.26"
"2013","Jul-13","2013-07-08 00:00:00","500706.36"
"2013","Jul-13","2013-07-09 00:00:00","551437.11"
"2013","Jul-13","2013-07-10 00:00:00","342037.71"
"2013","Jul-13","2013-07-11 00:00:00","474934.32"
"2013","Jul-13","2013-07-12 00:00:00","442585.71"
"2013","Jul-13","2013-07-13 00:00:00","103408.83"
"2013","Jul-13","2013-07-14 00:00:00","681686.46"
"2013","Jul-13","2013-07-15 00:00:00","876155.49"
"2013","Jul-13","2013-07-16 00:00:00","476100.45"
"2013","Jul-13","2013-07-17 00:00:00","447057.45"
"2013","Jul-13","2013-07-18 00:00:00","515667.60"
"2013","Jul-13","2013-07-19 00:00:00","542375.82"
"2013","Jul-13","2013-07-20 00:00:00","65421.72"
"2013","Jul-13","2013-07-21 00:00:00","554461.74"
"2013","Jul-13","2013-07-22 00:00:00","896043.33"
"2013","Jul-13","2013-07-23 00:00:00","729913.59"
"2013","Jul-13","2013-07-24 00:00:00","743846.67"
"2013","Jul-13","2013-07-25 00:00:00","716045.40"
"2013","Jul-13","2013-07-26 00:00:00","390029.22"
"2013","Jul-13","2013-07-27 00:00:00","168731.01"
"2013","Jul-13","2013-07-28 00:00:00","627023.88"
"2013","Jul-13","2013-07-29 00:00:00","1022085.54"
"2013","Jul-13","2013-07-30 00:00:00","916689.69"
"2013","Jul-13","2013-07-31 00:00:00","2454445.35"
"2013","Aug-13","2013-08-01 00:00:00","391980.96"
"2013","Aug-13","2013-08-02 00:00:00","401328.27"
"2013","Aug-13","2013-08-03 00:00:00","151315.92"
"2013","Aug-13","2013-08-04 00:00:00","470806.56"
"2013","Aug-13","2013-08-05 00:00:00","653708.79"
"2013","Aug-13","2013-08-06 00:00:00","708942.78"
"2013","Aug-13","2013-08-07 00:00:00","555324.84"
"2013","Aug-13","2013-08-08 00:00:00","790046.46"
"2013","Aug-13","2013-08-09 00:00:00","541560.60"
"2013","Aug-13","2013-08-10 00:00:00","163996.56"
"2013","Aug-13","2013-08-11 00:00:00","702124.29"
"2013","Aug-13","2013-08-12 00:00:00","1027688.13"
"2013","Aug-13","2013-08-13 00:00:00","728564.13"
"2013","Aug-13","2013-08-14 00:00:00","752405.85"
"2013","Aug-13","2013-08-15 00:00:00","1086270.57"
"2013","Aug-13","2013-08-16 00:00:00","608944.77"
"2013","Aug-13","2013-08-17 00:00:00","139599.81"
"2013","Aug-13","2013-08-18 00:00:00","811349.91"
"2013","Aug-13","2013-08-19 00:00:00","1173116.07"
"2013","Aug-13","2013-08-20 00:00:00","798878.43"
"2013","Aug-13","2013-08-21 00:00:00","900944.10"
"2013","Aug-13","2013-08-22 00:00:00","1029170.52"
"2013","Aug-13","2013-08-23 00:00:00","917119.35"
"2013","Aug-13","2013-08-24 00:00:00","131802.93"
"2013","Aug-13","2013-08-25 00:00:00","1098439.02"
"2013","Aug-13","2013-08-26 00:00:00","1569876.84"
"2013","Aug-13","2013-08-27 00:00:00","1379845.53"
"2013","Aug-13","2013-08-28 00:00:00","2951024.58"
"2013","Sep-13","2013-09-01 00:00:00","525154.77"
"2013","Sep-13","2013-09-02 00:00:00","517628.16"
"2013","Sep-13","2013-09-03 00:00:00","102274.20"
"2013","Sep-13","2013-09-04 00:00:00","693880.74"
"2013","Sep-13","2013-09-05 00:00:00","973334.25"
"2013","Sep-13","2013-09-06 00:00:00","738344.88"
"2013","Sep-13","2013-09-07 00:00:00","837054.54"
"2013","Sep-13","2013-09-08 00:00:00","1033419.24"
"2013","Sep-13","2013-09-09 00:00:00","1093249.71"
"2013","Sep-13","2013-09-10 00:00:00","184604.49"
"2013","Sep-13","2013-09-11 00:00:00","1507591.26"
"2013","Sep-13","2013-09-12 00:00:00","1642648.14"
"2013","Sep-13","2013-09-13 00:00:00","1126821.15"
"2013","Sep-13","2013-09-14 00:00:00","1204618.59"
"2013","Sep-13","2013-09-15 00:00:00","1744010.73"
"2013","Sep-13","2013-09-16 00:00:00","794619.00"
"2013","Sep-13","2013-09-17 00:00:00","353629.71"
"2013","Sep-13","2013-09-18 00:00:00","1441710.27"
"2013","Sep-13","2013-09-19 00:00:00","1422517.32"
"2013","Sep-13","2013-09-20 00:00:00","1207435.32"
"2013","Sep-13","2013-09-21 00:00:00","1250295.48"
"2013","Sep-13","2013-09-22 00:00:00","1267589.61"
"2013","Sep-13","2013-09-23 00:00:00","1036469.70"
"2013","Sep-13","2013-09-24 00:00:00","202010.13"
"2013","Sep-13","2013-09-25 00:00:00","1337742.63"
"2013","Sep-13","2013-09-26 00:00:00","1766500.47"
"2013","Sep-13","2013-09-27 00:00:00","1655037.72"
"2013","Sep-13","2013-09-28 00:00:00","1806611.94"
"2013","Sep-13","2013-09-29 00:00:00","2785854.33"
"2013","Sep-13","2013-09-30 00:00:00","5418926.10"
"2013","Oct-13","2013-10-01 00:00:00","358361.01"
"2013","Oct-13","2013-10-02 00:00:00","597143.61"
"2013","Oct-13","2013-10-03 00:00:00","688887.99"
"2013","Oct-13","2013-10-04 00:00:00","945627.48"
"2013","Oct-13","2013-10-05 00:00:00","1330886.34"
"2013","Oct-13","2013-10-06 00:00:00","908766.18"
"2013","Oct-13","2013-10-07 00:00:00","203193.27"
"2013","Oct-13","2013-10-08 00:00:00","1701464.94"
"2013","Oct-13","2013-10-09 00:00:00","1689276.33"
"2013","Oct-13","2013-10-10 00:00:00","1207941.21"
"2013","Oct-13","2013-10-11 00:00:00","1331775.27"
"2013","Oct-13","2013-10-12 00:00:00","1540957.32"
"2013","Oct-13","2013-10-13 00:00:00","1552374.18"
"2013","Oct-13","2013-10-14 00:00:00","463932.63"
"2013","Oct-13","2013-10-15 00:00:00","1991041.29"
"2013","Oct-13","2013-10-16 00:00:00","1596860.37"
"2013","Oct-13","2013-10-17 00:00:00","1422993.60"
"2013","Oct-13","2013-10-18 00:00:00","1292815.44"
"2013","Oct-13","2013-10-19 00:00:00","1222697.07"
"2013","Oct-13","2013-10-20 00:00:00","1095329.34"
"2013","Oct-13","2013-10-21 00:00:00","246429.54"
"2013","Oct-13","2013-10-22 00:00:00","1552203.45"
